index,loss,correct,pred
902,1.051751732826233,1, 5
903,0.8335875272750854,1, 5
904,1.0005289316177368,1, 10
905,0.7785791754722595,1, 10
906,1.0218513011932373,1, 10
907,0.8801169395446777,1, 10
908,1.3949382305145264,1, 20
909,1.1057446002960205,1, 20
910,2.252911329269409,0, 1
911,1.2336312532424927,1, 20
912,4.189028263092041,0, 1
913,3.6524784564971924,0, 1
914,4.4066596031188965,0, 1
915,3.465334415435791,0, 1
916,3.585057258605957,0, 1
917,2.942518711090088,0, 1
918,3.535332202911377,0, 1
919,2.9683828353881836,0, 1
920,0.9972447156906128,1, 5
921,0.9725001454353333,1, 5
922,1.173203706741333,1, 5
923,1.0457042455673218,1, 5
924,1.235649585723877,1, 10
925,1.170409917831421,1, 10
926,1.1618058681488037,1, 10
927,1.5674961805343628,0, 1
928,2.5524206161499023,0, 1
929,2.4238696098327637,0, 1
930,2.620697021484375,0, 1
931,2.4959795475006104,0, 1
932,4.923562049865723,0, 1
933,4.640385627746582,0, 1
934,4.915652275085449,0, 1
935,4.683390140533447,0, 1
936,4.586338520050049,0, 1
937,3.9695844650268555,0, 1
938,4.231962203979492,0, 1
939,4.088723182678223,0, 1
940,1.1475855112075806,1, 5
941,1.094393253326416,1, 5
942,1.2559032440185547,1, 5
943,1.1626735925674438,1, 5
944,1.1976929903030396,1, 10
945,1.0216654539108276,1, 10
946,1.2673283815383911,1, 10
947,1.1767699718475342,1, 10
948,2.3744657039642334,0, 1
949,1.3687361478805542,1, 20
950,2.5833792686462402,0, 1
951,2.3805360794067383,0, 1
952,4.646225929260254,0, 1
953,4.484890937805176,0, 1
954,4.765182018280029,0, 1
955,4.449273109436035,0, 1
956,4.42636775970459,0, 1
957,3.603794813156128,0, 1
958,4.467231273651123,0, 1
959,3.812995672225952,0, 1
960,1.2238104343414307,1, 5
961,1.1060943603515625,1, 5
962,1.277610182762146,1, 5
963,1.5583547353744507,0, 1
964,2.1064260005950928,0, 1
965,1.850401759147644,0, 1
966,2.0038180351257324,0, 1
967,2.0132908821105957,0, 1
968,2.9174814224243164,0, 1
969,2.509230852127075,0, 1
970,2.926119327545166,0, 1
971,2.823573589324951,0, 1
972,5.382416725158691,0, 1
973,5.030341625213623,0, 1
974,5.206658840179443,0, 1
975,5.155175685882568,0, 1
976,5.0532426834106445,0, 1
977,5.005298614501953,0, 1
978,4.640316963195801,0, 1
979,5.070986270904541,0, 1
980,1.0406618118286133,1, 5
981,0.9645075798034668,1, 5
982,1.206372618675232,1, 5
983,1.0866618156433105,1, 5
984,1.2189964056015015,1, 10
985,1.040635108947754,1, 10
986,1.2024188041687012,1, 10
987,1.146741509437561,1, 10
988,2.3494083881378174,0, 1
989,1.3485265970230103,1, 20
990,2.3795409202575684,0, 1
991,2.225245952606201,0, 1
992,4.195859432220459,0, 1
993,4.021462440490723,0, 1
994,4.2663140296936035,0, 1
995,4.183439254760742,0, 1
996,3.951711893081665,0, 1
997,3.718977451324463,0, 1
998,3.705256223678589,0, 1
999,3.9099371433258057,0, 1
1000,0.9940469861030579,1, 5
1001,1.193349003791809,1, 5
1002,1.1589863300323486,1, 5
1003,1.2593110799789429,1, 5
1004,1.0615864992141724,1, 10
1005,1.097068428993225,1, 10
1006,1.0944974422454834,1, 10
1007,1.1951862573623657,1, 10
1008,1.403842806816101,1, 20
1009,1.426053524017334,1, 20
1010,2.3280577659606934,0, 1
1011,2.3356335163116455,0, 1
1012,4.51053524017334,0, 1
1013,5.227891445159912,0, 1
1014,4.677885055541992,0, 1
1015,5.023345947265625,0, 1
1016,4.483901023864746,0, 1
1017,4.936932563781738,0, 1
1018,4.3134260177612305,0, 1
1019,4.747069358825684,0, 1
1020,5.37797737121582,0, 5
1021,5.225272178649902,0, 5
1022,5.502868175506592,0, 5
1023,5.204226016998291,0, 5
1024,7.0511980056762695,0, 5
1025,7.137614727020264,0, 5
1026,7.184215545654297,0, 5
1027,7.267576694488525,0, 5
1028,7.807185649871826,0, 5
1029,7.764896392822266,0, 5
1030,7.555372714996338,0, 5
1031,7.806114673614502,0, 5
1032,11.504800796508789,0, 5
1033,11.872452735900879,0, 5
1034,11.441329956054688,0, 5
1035,11.125744819641113,0, 5
1036,11.502561569213867,0, 5
1037,11.880733489990234,0, 5
1038,11.38521671295166,0, 5
1039,11.125057220458984,0, 5
1040,0.9323228001594543,1, 5
1041,0.8449555039405823,1, 5
1042,1.1791433095932007,1, 5
1043,0.9831342697143555,1, 5
1044,1.0186434984207153,1, 10
1045,0.9172153472900391,1, 10
1046,1.1369664669036865,1, 10
1047,1.0677859783172607,1, 10
1048,1.247296929359436,1, 20
1049,0.9861295223236084,1, 20
1050,2.1740188598632812,0, 1
1051,1.2337068319320679,1, 20
1052,3.649928092956543,0, 1
1053,3.247051239013672,0, 1
1054,4.006814002990723,0, 1
1055,3.278792142868042,0, 1
1056,3.07840895652771,0, 1
1057,2.6846365928649902,0, 1
1058,3.096585273742676,0, 1
1059,2.8214051723480225,0, 1
1060,1.0568139553070068,1, 5
1061,1.0065128803253174,1, 5
1062,1.275065541267395,1, 5
1063,1.533329963684082,0, 1
1064,1.1850718259811401,1, 10
1065,1.1933903694152832,1, 10
1066,1.28159761428833,1, 10
1067,1.7814887762069702,0, 1
1068,1.5335414409637451,1, 20
1069,1.329965353012085,1, 20
1070,2.506800413131714,0, 1
1071,2.255391836166382,0, 1
1072,4.857651233673096,0, 1
1073,4.774292469024658,0, 1
1074,5.0075297355651855,0, 1
1075,5.0729804039001465,0, 1
1076,4.869758605957031,0, 1
1077,4.644555568695068,0, 1
1078,4.632471084594727,0, 1
1079,4.82941198348999,0, 1
1080,2.2801027297973633,0, 5
1081,2.287916660308838,0, 5
1082,2.2233963012695312,0, 5
1083,2.3547120094299316,0, 5
1084,3.743055820465088,0, 2
1085,3.9436428546905518,0, 2
1086,3.8792855739593506,0, 2
1087,4.033734321594238,0, 2
1088,6.218106746673584,0, 2
1089,6.383819103240967,0, 2
1090,6.1926469802856445,0, 2
1091,6.0321269035339355,0, 2
1092,6.761787414550781,0, 2
1093,6.874107360839844,0, 2
1094,6.348697662353516,0, 2
1095,6.867887496948242,0, 2
1096,12.908304214477539,0, 2
1097,12.885326385498047,0, 2
1098,12.518229484558105,0, 2
1099,12.06448745727539,0, 2
1100,0.82622230052948,1, 5
1101,0.7777921557426453,1, 5
1102,0.9500521421432495,1, 5
1103,0.8067839741706848,1, 5
1104,0.8722426295280457,1, 10
1105,0.7679634094238281,1, 10
1106,0.9093378782272339,1, 10
1107,0.873012900352478,1, 10
1108,1.2359095811843872,1, 20
1109,1.0797479152679443,1, 20
1110,1.363727331161499,1, 20
1111,1.22234046459198,1, 20
1112,3.920593023300171,0, 1
1113,3.6115784645080566,0, 1
1114,4.1598286628723145,0, 1
1115,3.4994518756866455,0, 1
1116,3.202507257461548,0, 1
1117,2.9133996963500977,0, 1
1118,3.246328353881836,0, 1
1119,3.0101802349090576,0, 1
1120,0.8997571468353271,1, 5
1121,0.9626001715660095,1, 5
1122,1.0404093265533447,1, 5
1123,1.0297858715057373,1, 5
1124,1.0643303394317627,1, 10
1125,1.1596369743347168,1, 10
1126,1.0132791996002197,1, 10
1127,1.1983518600463867,1, 10
1128,2.318185806274414,0, 1
1129,2.3999719619750977,0, 1
1130,2.4074466228485107,0, 1
1131,2.4839913845062256,0, 1
1132,4.585159778594971,0, 1
1133,4.589695453643799,0, 1
1134,4.616345405578613,0, 1
1135,4.653742790222168,0, 1
1136,4.086369514465332,0, 1
1137,3.8409831523895264,0, 1
1138,3.892164707183838,0, 1
1139,4.0360260009765625,0, 1
1140,1.0460052490234375,1, 5
1141,1.1102116107940674,1, 5
1142,1.1690232753753662,1, 5
1143,1.184516191482544,1, 5
1144,1.0272367000579834,1, 10
1145,1.0438032150268555,1, 10
1146,1.1207168102264404,1, 10
1147,1.2132847309112549,1, 10
1148,1.4245996475219727,1, 20
1149,1.4035224914550781,1, 20
1150,2.4218921661376953,0, 1
1151,2.446866512298584,0, 1
1152,4.239309310913086,0, 1
1153,4.58979606628418,0, 1
1154,4.511197566986084,0, 1
1155,4.65195894241333,0, 1
1156,3.864889621734619,0, 1
1157,3.7255971431732178,0, 1
1158,4.036008358001709,0, 1
1159,3.913522720336914,0, 1
1160,1.1486930847167969,1, 5
1161,1.088796615600586,1, 5
1162,1.2168347835540771,1, 5
1163,1.5542380809783936,0, 1
1164,1.8334025144577026,0, 1
1165,1.8456933498382568,0, 1
1166,1.7719391584396362,0, 1
1167,2.0329794883728027,0, 1
1168,2.657374620437622,0, 1
1169,2.4624581336975098,0, 1
1170,2.725517749786377,0, 1
1171,2.841662883758545,0, 1
1172,5.11283540725708,0, 1
1173,4.993356227874756,0, 1
1174,4.991726398468018,0, 1
1175,5.226104259490967,0, 1
1176,4.568569660186768,0, 1
1177,4.9754743576049805,0, 1
1178,4.220256805419922,0, 1
1179,5.162058353424072,0, 1
1180,0.9699987173080444,1, 5
1181,0.9550257921218872,1, 5
1182,1.1019201278686523,1, 5
1183,1.0863696336746216,1, 5
1184,1.0428637266159058,1, 10
1185,1.016653060913086,1, 10
1186,1.0416239500045776,1, 10
1187,1.1356308460235596,1, 10
1188,1.3883545398712158,1, 20
1189,1.308144211769104,1, 20
1190,1.4350337982177734,1, 20
1191,2.2143824100494385,0, 1
1192,3.9757864475250244,0, 1
1193,4.02882194519043,0, 1
1194,4.052463531494141,0, 1
1195,4.213984966278076,0, 1
1196,3.4686989784240723,0, 1
1197,3.675865411758423,0, 1
1198,3.2777717113494873,0, 1
1199,3.883727788925171,0, 1
1200,0.9586278200149536,1, 5
1201,1.0418117046356201,1, 5
1202,1.1218345165252686,1, 5
1203,1.1379148960113525,1, 5
1204,1.0466954708099365,1, 10
1205,1.0172793865203857,1, 10
1206,1.0809180736541748,1, 10
1207,1.1106796264648438,1, 10
1208,1.3587579727172852,1, 20
1209,1.3243273496627808,1, 20
1210,2.2644309997558594,0, 1
1211,1.4670032262802124,1, 20
1212,4.550642013549805,0, 1
1213,4.8531174659729,0, 1
1214,4.712510585784912,0, 1
1215,4.824299335479736,0, 1
1216,4.492551326751709,0, 1
1217,4.630620002746582,0, 1
1218,4.370438098907471,0, 1
1219,4.4802069664001465,0, 1
1220,5.434646129608154,0, 5
1221,5.17959451675415,0, 5
1222,5.5382866859436035,0, 5
1223,5.161228656768799,0, 5
1224,7.076905727386475,0, 5
1225,7.094578742980957,0, 5
1226,7.166627407073975,0, 5
1227,7.2243781089782715,0, 5
1228,7.859442710876465,0, 5
1229,7.817441940307617,0, 5
1230,7.622933387756348,0, 5
1231,7.8262457847595215,0, 5
1232,11.911056518554688,0, 5
1233,12.284991264343262,0, 5
1234,11.711517333984375,0, 5
1235,11.383661270141602,0, 5
1236,11.940652847290039,0, 5
1237,12.281612396240234,0, 5
1238,11.699601173400879,0, 5
1239,11.371405601501465,0, 5
1240,0.8850637674331665,1, 5
1241,0.7589593529701233,1, 5
1242,1.107789397239685,1, 5
1243,0.9081197381019592,1, 5
1244,0.9876775145530701,1, 10
1245,0.8836371302604675,1, 10
1246,1.1275789737701416,1, 10
1247,1.0352904796600342,1, 10
1248,1.1964255571365356,1, 20
1249,0.9432117938995361,1, 20
1250,1.39383864402771,1, 20
1251,1.2070494890213013,1, 20
1252,3.6043331623077393,0, 1
1253,2.9803388118743896,0, 1
1254,3.906447172164917,0, 1
1255,3.1906402111053467,0, 1
1256,2.995756149291992,0, 1
1257,1.3034471273422241,1, 100
1258,3.0804195404052734,0, 1
1259,2.7235920429229736,0, 1
1260,1.0364477634429932,1, 5
1261,0.965029776096344,1, 5
1262,1.247856855392456,1, 5
1263,1.2102569341659546,1, 5
1264,1.153846263885498,1, 10
1265,1.1302404403686523,1, 10
1266,1.2939337491989136,1, 10
1267,1.6903419494628906,0, 1
1268,1.4300916194915771,1, 20
1269,1.2346786260604858,1, 20
1270,2.3986668586730957,0, 1
1271,2.155043363571167,0, 1
1272,4.603391647338867,0, 1
1273,4.422201156616211,0, 1
1274,4.762378215789795,0, 1
1275,4.776718616485596,0, 1
1276,4.502711772918701,0, 1
1277,4.172295093536377,0, 1
1278,4.4196343421936035,0, 1
1279,4.400416374206543,0, 1
1280,2.2427446842193604,0, 5
1281,2.2588443756103516,0, 5
1282,2.20654034614563,0, 5
1283,2.283224105834961,0, 5
1284,3.2156314849853516,0, 10
1285,3.3406529426574707,0, 10
1286,3.3320398330688477,0, 10
1287,3.405003070831299,0, 10
1288,6.274085521697998,0, 2
1289,6.271218299865723,0, 2
1290,6.290688514709473,0, 2
1291,5.913047790527344,0, 2
1292,6.557295799255371,0, 2
1293,6.7267303466796875,0, 2
1294,6.242819786071777,0, 2
1295,6.714284420013428,0, 2
1296,13.213069915771484,0, 2
1297,13.198736190795898,0, 2
1298,12.727914810180664,0, 2
1299,12.237174034118652,0, 2
1300,0.7310276627540588,1, 5
1301,0.7267665863037109,1, 5
1302,0.8584005832672119,1, 5
1303,0.786190927028656,1, 5
1304,0.7971503734588623,1, 10
1305,0.7627562284469604,1, 10
1306,0.8579995632171631,1, 10
1307,0.8558076620101929,1, 10
1308,1.1104625463485718,1, 20
1309,1.0310516357421875,1, 20
1310,1.2655459642410278,1, 20
1311,1.179518222808838,1, 20
1312,3.8245432376861572,0, 1
1313,3.366095542907715,0, 1
1314,4.063950061798096,0, 1
1315,3.3894031047821045,0, 1
1316,3.0348410606384277,0, 1
1317,2.7731010913848877,0, 1
1318,3.165097236633301,0, 1
1319,2.8979616165161133,0, 1
1320,0.8453892469406128,1, 5
1321,0.8820739984512329,1, 5
1322,0.971696138381958,1, 5
1323,0.9860554933547974,1, 5
1324,1.008705735206604,1, 10
1325,1.0512140989303589,1, 10
1326,0.9620376825332642,1, 10
1327,1.099995732307434,1, 10
1328,1.4411319494247437,1, 20
1329,1.4905450344085693,1, 20
1330,2.2356228828430176,0, 1
1331,2.349825143814087,0, 1
1332,4.466135501861572,0, 1
1333,4.2527756690979,0, 1
1334,4.386655330657959,0, 1
1335,4.481324672698975,0, 1
1336,3.9545702934265137,0, 1
1337,3.6253809928894043,0, 1
1338,3.7255704402923584,0, 1
1339,3.856537103652954,0, 1
1340,1.0544464588165283,1, 5
1341,1.0378177165985107,1, 5
1342,1.2031769752502441,1, 5
1343,1.1291630268096924,1, 5
1344,1.0296173095703125,1, 10
1345,0.9872123599052429,1, 10
1346,1.1853185892105103,1, 10
1347,1.1298010349273682,1, 10
1348,1.3585686683654785,1, 20
1349,1.3214164972305298,1, 20
1350,2.397606372833252,0, 1
1351,2.35526967048645,0, 1
1352,4.17397403717041,0, 1
1353,4.242968559265137,0, 1
1354,4.4724225997924805,0, 1
1355,4.3722944259643555,0, 1
1356,3.918480157852173,0, 1
1357,3.55488657951355,0, 1
1358,4.201874256134033,0, 1
1359,3.846059799194336,0, 1
1360,1.1146982908248901,1, 5
1361,1.0009881258010864,1, 5
1362,1.2010180950164795,1, 5
1363,1.2087397575378418,1, 5
1364,1.336553692817688,1, 10
1365,1.3109233379364014,1, 10
1366,1.2987478971481323,1, 10
1367,1.8295304775238037,0, 1
1368,2.511439800262451,0, 1
1369,2.3476526737213135,0, 1
1370,2.58597469329834,0, 1
1371,2.6800148487091064,0, 1
1372,4.942538261413574,0, 1
1373,4.735631942749023,0, 1
1374,4.852084159851074,0, 1
1375,5.0086469650268555,0, 1
1376,4.535281181335449,0, 1
1377,4.7270827293396,0, 1
1378,4.301096439361572,0, 1
1379,4.91829776763916,0, 1
1380,0.9433550834655762,1, 5
1381,0.9010219573974609,1, 5
1382,1.0650386810302734,1, 5
1383,1.047823190689087,1, 5
1384,1.0534121990203857,1, 10
1385,0.9980398416519165,1, 10
1386,1.0621719360351562,1, 10
1387,1.112322449684143,1, 10
1388,1.3558696508407593,1, 20
1389,1.2663050889968872,1, 20
1390,1.397314429283142,1, 20
1391,2.1666765213012695,0, 1
1392,3.8585429191589355,0, 1
1393,3.7788212299346924,0, 1
1394,3.906741142272949,0, 1
1395,4.0656208992004395,0, 1
1396,3.323390483856201,0, 1
1397,3.3849823474884033,0, 1
1398,3.1707870960235596,0, 1
1399,3.6630406379699707,0, 1
1400,0.8876817226409912,1, 5
1401,1.009961485862732,1, 5
1402,1.040597677230835,1, 5
1403,1.084859013557434,1, 5
1404,0.9892586469650269,1, 10
1405,0.9889137744903564,1, 10
1406,1.019963264465332,1, 10
1407,1.076439619064331,1, 10
1408,1.3005247116088867,1, 20
1409,1.2848974466323853,1, 20
1410,1.4641033411026,1, 20
1411,1.4171279668807983,1, 20
1412,4.531093120574951,0, 1
1413,4.934346675872803,0, 1
1414,4.7967681884765625,0, 1
1415,4.727475643157959,0, 1
1416,4.399205207824707,0, 1
1417,4.687492370605469,0, 1
1418,4.217680931091309,0, 1
1419,4.416977882385254,0, 1
1420,5.381773471832275,0, 5
1421,5.09288215637207,0, 5
1422,5.507824420928955,0, 5
1423,5.112424850463867,0, 5
1424,7.098599910736084,0, 5
1425,7.039442539215088,0, 5
1426,7.242259979248047,0, 5
1427,7.114306926727295,0, 5
1428,7.817978382110596,0, 5
1429,7.723294258117676,0, 5
1430,7.491144180297852,0, 5
1431,7.688169002532959,0, 5
1432,11.220298767089844,0, 5
1433,11.477545738220215,0, 5
1434,11.05322551727295,0, 5
1435,10.767556190490723,0, 5
1436,11.236140251159668,0, 5
1437,11.490124702453613,0, 5
1438,11.032498359680176,0, 5
1439,10.767190933227539,0, 5
1440,0.9150521159172058,1, 5
1441,0.7798026204109192,1, 5
1442,1.156180739402771,1, 5
1443,0.9051809310913086,1, 5
1444,1.003496766090393,1, 10
1445,0.854914128780365,1, 10
1446,1.1156086921691895,1, 10
1447,0.9902452230453491,1, 10
1448,1.2019166946411133,1, 20
1449,0.914880096912384,1, 20
1450,2.1116721630096436,0, 1
1451,1.1562535762786865,1, 20
1452,3.782083749771118,0, 1
1453,3.0434153079986572,0, 1
1454,4.203883171081543,0, 1
1455,3.1651551723480225,0, 1
1456,3.1501123905181885,0, 1
1457,1.3121638298034668,1, 100
1458,3.1604764461517334,0, 1
1459,2.6340105533599854,0, 1
1460,1.0334783792495728,1, 5
1461,0.931522011756897,1, 5
1462,1.2296969890594482,1, 5
1463,1.1826626062393188,1, 5
1464,1.1552917957305908,1, 10
1465,1.0813074111938477,1, 10
1466,1.2454688549041748,1, 10
1467,1.25547194480896,1, 10
1468,1.4940937757492065,1, 20
1469,1.2094025611877441,1, 20
1470,2.4516024589538574,0, 1
1471,1.4143681526184082,1, 20
1472,4.92997407913208,0, 1
1473,4.486769199371338,0, 1
1474,5.079760551452637,0, 1
1475,4.880387306213379,0, 1
1476,4.915455341339111,0, 1
1477,4.277222633361816,0, 1
1478,4.677730083465576,0, 1
1479,4.5537109375,0, 1
1480,2.2076597213745117,0, 5
1481,2.2395617961883545,0, 5
1482,2.199117422103882,0, 5
1483,2.294463872909546,0, 5
1484,3.7015674114227295,0, 2
1485,3.8242809772491455,0, 2
1486,3.3305647373199463,0, 10
1487,3.9180715084075928,0, 2
1488,6.349839210510254,0, 2
1489,6.39165735244751,0, 2
1490,6.382916450500488,0, 2
1491,5.994947910308838,0, 2
1492,6.688717842102051,0, 2
1493,6.757981777191162,0, 2
1494,6.230108261108398,0, 2
1495,6.70617151260376,0, 2
1496,12.684490203857422,0, 2
1497,12.417346954345703,0, 2
1498,12.20920181274414,0, 2
1499,11.533722877502441,0, 2
1500,0.7292117476463318,1, 5
1501,0.6939457058906555,1, 5
1502,0.8511949777603149,1, 5
1503,0.7076759934425354,1, 5
1504,0.7913820743560791,1, 10
1505,0.7275800108909607,1, 10
1506,0.8161600232124329,1, 10
1507,0.8147971630096436,1, 10
1508,1.186522126197815,1, 20
1509,1.0361065864562988,1, 20
1510,1.297240138053894,1, 20
1511,1.1728779077529907,1, 20
1512,3.9566423892974854,0, 1
1513,3.443739891052246,0, 1
1514,4.200164318084717,0, 1
1515,3.3665931224823,0, 1
1516,3.223130941390991,0, 1
1517,2.7837510108947754,0, 1
1518,3.148796319961548,0, 1
1519,2.860902786254883,0, 1
1520,0.826445996761322,1, 5
1521,0.8893442153930664,1, 5
1522,0.9711394309997559,1, 5
1523,0.9342581033706665,1, 5
1524,0.9350767135620117,1, 10
1525,1.0498921871185303,1, 10
1526,0.9079391360282898,1, 10
1527,1.0718473196029663,1, 10
1528,1.361393928527832,1, 20
1529,2.2132253646850586,0, 1
1530,2.1707046031951904,0, 1
1531,2.2830653190612793,0, 1
1532,4.525385856628418,0, 1
1533,4.392549514770508,0, 1
1534,4.559786796569824,0, 1
1535,4.457180500030518,0, 1
1536,3.819211721420288,0, 1
1537,3.6528122425079346,0, 1
1538,3.5588254928588867,0, 1
1539,3.7801971435546875,0, 1
1540,1.0332072973251343,1, 5
1541,1.0141608715057373,1, 5
1542,1.115818977355957,1, 5
1543,1.083909034729004,1, 5
1544,1.017833948135376,1, 10
1545,0.9454089999198914,1, 10
1546,1.0966870784759521,1, 10
1547,1.1027861833572388,1, 10
1548,1.3627551794052124,1, 20
1549,1.2979960441589355,1, 20
1550,2.318549871444702,0, 1
1551,2.305750846862793,0, 1
1552,4.379145622253418,0, 1
1553,4.343015670776367,0, 1
1554,4.567660331726074,0, 1
1555,4.396533489227295,0, 1
1556,4.034097194671631,0, 1
1557,3.5653975009918213,0, 1
1558,4.080142498016357,0, 1
1559,3.785721778869629,0, 1
1560,1.1229509115219116,1, 5
1561,1.0135167837142944,1, 5
1562,1.1743614673614502,1, 5
1563,1.2156164646148682,1, 5
1564,1.3427009582519531,1, 10
1565,1.2778462171554565,1, 10
1566,1.2791281938552856,1, 10
1567,1.8295317888259888,0, 1
1568,2.5795860290527344,0, 1
1569,2.3257744312286377,0, 1
1570,2.658576726913452,0, 1
1571,2.6714465618133545,0, 1
1572,5.406238079071045,0, 1
1573,4.935462951660156,0, 1
1574,5.291713237762451,0, 1
1575,5.152108669281006,0, 1
1576,4.864914417266846,0, 1
1577,4.930533409118652,0, 1
1578,4.499768257141113,0, 1
1579,5.072387218475342,0, 1
1580,0.9054998159408569,1, 5
1581,0.8648422360420227,1, 5
1582,1.0158908367156982,1, 5
1583,1.0009783506393433,1, 5
1584,0.9807994961738586,1, 10
1585,0.9399049878120422,1, 10
1586,0.9667284488677979,1, 10
1587,1.0662331581115723,1, 10
1588,1.3083034753799438,1, 20
1589,1.2274014949798584,1, 20
1590,1.3507319688796997,1, 20
1591,1.4147082567214966,1, 20
1592,4.0287909507751465,0, 1
1593,3.824453115463257,0, 1
1594,4.087710380554199,0, 1
1595,4.078466415405273,0, 1
1596,3.4298079013824463,0, 1
1597,3.4349868297576904,0, 1
1598,3.167130470275879,0, 1
1599,3.694636106491089,0, 1
1600,0.9720783233642578,1, 5
1601,1.1085901260375977,1, 5
1602,1.116120457649231,1, 5
1603,1.1830614805221558,1, 5
1604,1.1513562202453613,1, 10
1605,1.0871639251708984,1, 10
1606,1.1903222799301147,1, 10
1607,1.1926404237747192,1, 10
1608,1.4156155586242676,1, 20
1609,1.409955382347107,1, 20
1610,2.36379337310791,0, 1
1611,2.3263463973999023,0, 1
1612,4.496057033538818,0, 1
1613,5.108416557312012,0, 1
1614,4.626631736755371,0, 1
1615,4.900488376617432,0, 1
1616,4.408994197845459,0, 1
1617,4.879293441772461,0, 1
1618,4.224119663238525,0, 1
1619,4.7064127922058105,0, 1
1620,5.424686431884766,0, 5
1621,5.180644989013672,0, 5
1622,5.474164009094238,0, 5
1623,5.165304183959961,0, 5
1624,7.149028301239014,0, 5
1625,7.166150093078613,0, 5
1626,7.198235988616943,0, 5
1627,7.282582759857178,0, 5
1628,7.994600296020508,0, 5
1629,7.8927130699157715,0, 5
1630,7.672937393188477,0, 5
1631,7.866578578948975,0, 5
1632,11.965113639831543,0, 5
1633,12.318819999694824,0, 5
1634,11.798510551452637,0, 5
1635,11.541205406188965,0, 5
1636,11.968815803527832,0, 5
1637,12.330612182617188,0, 5
1638,11.74838638305664,0, 5
1639,11.534479141235352,0, 5
1640,0.999626874923706,1, 5
1641,0.8435635566711426,1, 5
1642,1.2519019842147827,1, 5
1643,0.9470734000205994,1, 5
1644,1.1438841819763184,1, 10
1645,0.9075089693069458,1, 10
1646,1.6752965450286865,0, 1
1647,1.0214979648590088,1, 10
1648,1.271643877029419,1, 20
1649,0.9469043016433716,1, 20
1650,2.263087034225464,0, 1
1651,1.1774786710739136,1, 20
1652,3.652761697769165,0, 1
1653,3.0558505058288574,0, 1
1654,4.097384929656982,0, 1
1655,3.012585163116455,0, 1
1656,3.15054988861084,0, 1
1657,2.5196635723114014,0, 1
1658,3.2456302642822266,0, 1
1659,2.5896546840667725,0, 1
1660,1.0562307834625244,1, 5
1661,0.9845195412635803,1, 5
1662,1.2384426593780518,1, 5
1663,1.2153058052062988,1, 5
1664,1.2917801141738892,1, 10
1665,1.1717946529388428,1, 10
1666,1.809160590171814,0, 1
1667,1.7274590730667114,0, 1
1668,1.5499235391616821,1, 20
1669,1.285590410232544,1, 20
1670,2.557515859603882,0, 1
1671,2.163879632949829,0, 1
1672,4.758905410766602,0, 1
1673,4.58665132522583,0, 1
1674,4.951914310455322,0, 1
1675,4.807225704193115,0, 1
1676,4.781955242156982,0, 1
1677,4.350533485412598,0, 1
1678,4.641769886016846,0, 1
1679,4.491889953613281,0, 1
1680,2.542188882827759,0, 2
1681,2.5192630290985107,0, 2
1682,2.5109550952911377,0, 2
1683,2.3732290267944336,0, 5
1684,3.7156169414520264,0, 2
1685,3.936434507369995,0, 2
1686,3.857664108276367,0, 2
1687,4.053598880767822,0, 2
1688,6.441259860992432,0, 2
1689,6.468644142150879,0, 2
1690,6.386437892913818,0, 2
1691,6.141022682189941,0, 2
1692,6.851034641265869,0, 2
1693,7.041961669921875,0, 2
1694,6.468590259552002,0, 2
1695,7.011491298675537,0, 2
1696,13.376132011413574,0, 2
1697,13.563470840454102,0, 2
1698,12.938497543334961,0, 2
1699,12.723673820495605,0, 2
1700,0.8349161148071289,1, 5
1701,0.7697708010673523,1, 5
1702,0.9428533911705017,1, 5
1703,0.793979823589325,1, 5
1704,0.9383145570755005,1, 10
1705,0.7854495644569397,1, 10
1706,0.9829785823822021,1, 10
1707,0.8767691254615784,1, 10
1708,1.272809624671936,1, 20
1709,1.108848214149475,1, 20
1710,1.4078384637832642,1, 20
1711,1.2520469427108765,1, 20
1712,4.017740726470947,0, 1
1713,3.611816644668579,0, 1
1714,4.214787006378174,0, 1
1715,3.4019811153411865,0, 1
1716,3.26957368850708,0, 1
1717,2.956667184829712,0, 1
1718,3.322523355484009,0, 1
1719,2.98372483253479,0, 1
1720,0.9159742593765259,1, 5
1721,0.9412081241607666,1, 5
1722,1.0548381805419922,1, 5
1723,1.0167444944381714,1, 5
1724,1.1781350374221802,1, 10
1725,1.140768051147461,1, 10
1726,1.119409441947937,1, 10
1727,1.1867350339889526,1, 10
1728,2.3978960514068604,0, 1
1729,2.411512851715088,0, 1
1730,2.479630947113037,0, 1
1731,2.5299274921417236,0, 1
1732,4.727023124694824,0, 1
1733,4.590115070343018,0, 1
1734,4.658817768096924,0, 1
1735,4.684476852416992,0, 1
1736,4.259043216705322,0, 1
1737,3.8736608028411865,0, 1
1738,3.9858338832855225,0, 1
1739,4.0657243728637695,0, 1
1740,1.1080366373062134,1, 5
1741,1.1098634004592896,1, 5
1742,1.2135847806930542,1, 5
1743,1.1668285131454468,1, 5
1744,1.1700925827026367,1, 10
1745,1.0610637664794922,1, 10
1746,1.279778003692627,1, 10
1747,1.227272868156433,1, 10
1748,1.472325325012207,1, 20
1749,1.3744829893112183,1, 20
1750,2.5050430297851562,0, 1
1751,2.4201879501342773,0, 1
1752,4.298709869384766,0, 1
1753,4.354278087615967,0, 1
1754,4.5268049240112305,0, 1
1755,4.2999348640441895,0, 1
